Nom du Physique,Codesite,Owner,Topolopgy,Region,Ville,Date,VENDOR,9/3/2026 0:00,10/3/2026 0:00,11/3/2026 0:00,12/3/2026 0:00,13/3/2026,14/3/2026,15/3/2026,Verification,RCA,ACTION PLAN,ETR,OWNER,STATUS
Ekounou-Lycee-MTN,CTR_726,MTN sharing,,CENTRE,Yaounde,16032026,ZTE,14.109924983462998,12.85578341499394,22.171184342236977,0.5395929555286291,0.5395929555286291,4.445673743919357,8.178006222596865,Up after return power ..15/03/2026 : Power issue  ..site down,Power issue,Up after return power,,MTN,Obs
Bafia-CRTV,CTR_101,CAMUSAT,Medium Grid + GE,CENTRE,Bafia,16032026,ZTE,0.77469648,3.6591415977380892,0,0.4727132102863095,0.4727132102863095,11.729876806631191,25.110325969244094,"0..15/03/2026 : FME active || ETA : 13H 
14/03/2026 : Check RRU 51..15/03/2026 : FME active || ETA : 13H | intervention en cours |
14/03/2026 : Check RRU 51",RRU faulty,FME on site to check RRU status and connections,,CELLDOWN,Ongoing
GP-Etoudi,CTR_735,CAMUSAT,Good Grid no GE - 12h,CENTRE,Yaounde,16032026,ZTE,17.46007703610043,24.95558423920997,16.657703024662087,0.35442972211978013,0.35442972211978013,3.1036336043645996,3.6964962038061455,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Old-Airport-IHS,LIT_122,IHS,Grid-Lithium,LITTORAL,Douala,16032026,ZTE,25.940066528516823,25.547385836128527,6.6230338525660155,0.2907695707403306,0.2907695707403306,1.2187077428305502,1.9385247820920333,site down..INC-20260314-00015148..Others,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nyalla-Marche,LIT_655,CAMUSAT,Medium Grid + GE,LITTORAL,Douala,16032026,ZTE,0,0,0,0.2892695326905849,0.2892695326905849,1.0531913492439802,1.3498330201546584,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Lemla,OST_261,CAMUSAT,Hybrid Solar - S3,OUEST,Bandjoun,16032026,HUAWEI,0,0,0,0.2789887841057431,0.2789887841057431,7.267117263462294,16.736473315420685,grid outage,Grid Outage,Awaiting Grid return,,CAMUSAT,Ongoing
Bankwop-IHS,OST_161,IHS,Grid-Gen,OUEST,Bankwop,16032026,NOKIA,0.019024872826042465,0.071599377,0.15999186320823747,0.26973245174999566,0.26973245174999566,1.0514900865778063,5.661033840858402,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
LIT_857_Z_Bois-des-Singes-III-IHS,LIT_857,ESCO,Grid-Gen,LITTORAL,Yaounde,16032026,ZTE,6.528970490958795,0.28760485631830696,5.406429822,0.24382935567146163,0.24382935567146163,0.018219974360325276,2.879249863898987,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Darassalam-IHS,ADM_153,IHS,Hybrid-Gen,ADAMAOUA,Darra Salam,16032026,NOKIA,0.5038561696277724,2.057245512360297,0.016958350675605104,0.197255563,0.197255563,2.9497364104183337,10.939346281223335,"15/03/2026 FME manage avec le mevel 0 
Bsoin d'un fme sur site MAYO-TOLLERE pour verifier le status de lm ODU 3/2 ..15/03/2026 FME manage avec le mevel 0 
Bsoin d'un fme sur site MAYO-TOLLERE pour verifier le status de lm ODU 3/2 ..INC-20260315-00012143..la liaisons mayo tolère- darrassalam est tres instable : ongoing ..MW Link Down",ODU 3/2 issue at MAYO-TOLLERE,FME to verify ODU 3/2 status on site with Level 0,,GNOC,Ongoing
Kumba-Makata-IHS,SUO_111,IHS,Grid-Gen,SUD-OUEST,Kumba,16032026,HUAWEI,0.9950557282428629,0.769135363,4.407605705120325,0.12036890691861452,0.12036890691861452,0,10.706100837679786,15/03/2026 : Besoin d'analyse BO RAN || Insufficient license: Period for the License File Expired..15/03/2026 : Besoin d'analyse BO RAN..15/03/2026 : Besoin d'analyse BO RAN || Insufficient license: Period for the License File Expired..15/03/2026 : Besoin d'analyse BO RAN || Insufficient license: Period for the License File Expired,License expired on equipment,Verify license status on equipment,,GNOC,Ongoing
Mambine,CTR_097,IHS,Grid-Gen,CENTRE,Mambine,16032026,NOKIA,0.001189055,0,0.00621967,0.031555678,0.031555678,4.344329709826786,9.482069789087332,"16/03/2026 FSMF en defaut commande passée ETD 16/03/2026 
15/03/2026 FME en route pour le site ETA =10H27 UTC
14/03/2026 fme activé ETA asap 
Besoin d'un fme sur site pour verifier l'interco entre le MPR et la BTS S1P2..15/03/2026 FME en route pour le site ETA =10H27 UTC
14/03/2026 fme activé ETA asap 
Besoin d'un fme sur site pour verifier l'interco entre le MPR et la BTS S1P2",Faulty FSMF board,Replace faulty FSMF board,,GNOC,Ongoing
Bandjoun-Soung,OST_067,IHS,Grid-Gen,OUEST,Bandjoun,16032026,HUAWEI,12.799806385332703,0,0.007683122,0.007957519,0.007957519,7.915554443332222,17.003534967716256,Grid outage,Grid Outage,Awaiting Grid return,,IHS,Ongoing
Bokova-IHS,SUO_254,IHS,,SUD-OUEST,Buea,16032026,HUAWEI,0,0.17378489600711822,2.1130596971240245,0.005945273,0.005945273,0,4.343744329124446,"INC-20260315-00014229..Site was down due to a network outage around Signal-Hill, affected by a power issue. Generator fail to start due to issue with ATS. Problem already fixed by power team...MW Link Down",Power issue; generator failed to start due to ATS fault,Up after intervention,,IHS,Obs
Ba-aba,CTR_755,CAMUSAT,Good Grid + GE,CENTRE,Yaounde,16032026,ZTE,1.3394790989820229,5.4708948714796675,0.11010645148072092,0.000274397,0.000274397,0.4108640804547239,1.756873832897225,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bfsam-Q-Haoussa,OST_100,IHS,Grid-Gen,OUEST,Bafoussam,16032026,HUAWEI,0,0,0,0,0,7.278660239186556,28.749052414988086,"14/03/2026 FME activé ETA asap 
14/03/2026 besoin d'un d'un fme sur bafousam pour verifier le status de L ODU 5/2 ..14/03/2026 FME activé ETA asap 
14/03/2026 besoin d'un d'un fme sur bafousam pour verifier le status de L ODU 5/2 ",ODU Faulty,Replace ODU,,GNOC,Ongoing
Meyo-II,CTR_850,CAMUSAT,Good Grid no GE - 8h,CENTRE,Binguela,16032026,ZTE,0,0,0,0,0,4.635007814832377,28.381012591538905,"0..15/03/2026 : site down ..15/03/2026 : site down ..INC-20260314-00013465..2026-03-14 23:22:39..Grid outage, Gen stopped due to noise disturbance / Grid return awaited..GE Fault..user:OCM_NOC.CAMUSAT",Grid outage; generator stopped due to noise disturbance,Restore grid supply,,CAMUSAT,Ongoing
Odza-III,CTR_628,CAMUSAT,Bad Grid + GE,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,11.358123474351546,28.07099863020916,"0..15/03/2026 : site down ..15/03/2026 : site down ..Power status check ongoing..INC-20260315-00009149..2026-03-15 16:32:05..grid outage, insuffisance de redresseurs / fme informe que le site va remonté..GE Fault..user:OCM_NOC.CAMUSAT",Insuffisance de redresseurs,Resoudre le probleme de redresseurs sur le site,,GNOC,Ongoing
Etoa-Meki-II,CTR_682,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,5.824190418488664,25.89674835654367,15/03/2026 Grid outage. Grid only site / Grid return awaited..15/03/2026 : power issue || mail sent Cmausat ..15/03/2026 Grid outage. Grid only site / Grid return awaited..INC-20260315-00002479..Others,power issue,Solve Power Issue on site and awaiting Camusat's  return,,CAMUSAT,Ongoing
Bfsam-Tougang,OST_064,IHS,Grid-Gen,OUEST,Bafoussam,16032026,HUAWEI,0,0,0,0,0,7.7508063619174745,25.844448249419006,Impacted by OST_100_H_Bfsam-Q-Haoussa..Impacted by OST_100_H_Bfsam-Q-Haoussa,Impacted by OST_100_H_Bfsam-Q-Haoussa. ODU Faulty,Replace ODU,,GNOC,Ongoing
CTR_939_Z_Mehanda-IV,CTR_939,ESCO,,CENTRE,Nkolafamba,16032026,ZTE,0,0,0,0,0,12.729670459933617,25.52720849504475,0..15/03/2026 : need BO RAN analysis,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Satcom,CTR_199,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,5.641441880476966,25.28418403783901,Impacted by CTR_682_Z_Etoa-Meki-II | Grid outage. Grid only site / Grid return awaited..Impacted by CTR_682_Z_Etoa-Meki-II(CTR-682)..INC-20260315-00002473..2026-03-15 08:37:34..The Optim Link Radio Satcom_Etoa-Meki is cut so please to involve CDS..power issues responsabilité ihs ..MW Link Down..user:NYOBE BENOIT n84280187,Impacted by CTR_682_Z_Etoa-Meki-II. Power issue,Solve Power Issue on site and awaiting Camusat's  return,,CAMUSAT,Ongoing
Ndjeleng-II,OST_165,IHS,Grid-Gen,OUEST,Bandjoun,16032026,HUAWEI,16.24457059,2.0326430231400994,0,0,0,8.907939372,20.385096353663602,grid outage,Grid outage,Awaiting Grid return,,IHS,Ongoing
Essomba,CTR_266,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0.12565562638662056,0,0,20.08841809645903,20.347778333889444,0..15/03/2026 : need BO RAN analysis..INC-20260315-00005380..MW Link Down,Need BO Ran awaiting,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bandjoun,OST_009,IHS,Grid-Gen,OUEST,Bandjoun,16032026,HUAWEI,8.409451117784451,0,0,0,0,7.875090002282985,20.29533188158919,Power Issue,Power Issue ,Solve Power Issue on site,,IHS,Ongoing
Nkoulou-II,CTR_777,CAMUSAT,Good Grid + GE,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,9.801815704593484,19.767446540107358,0..15/03/2026 : need BO RAN analysis..INC-20260314-00009858..GE Fault,Need BO Ran awaiting,Awaiting BO RAN analysis,,BO RAN,Ongoing
Abome-II,CTR_662,CAMUSAT,Good Grid no GE - 12h,CENTRE,Yaounde,16032026,ZTE,0.9302431086056823,1.5756253329352747,0.900059416,0,0,0.6463883474117397,19.730896832505017,up aftern return power ..15/03/2026 : Power issue..15/03/2026 : Power issue,Faulty fiber on RRU 73,Up after replace Fiber,,GNOC,Obs
Bfsam-Megom,OST_238,CAMUSAT,Good Grid no GE - 8h,OUEST,Bafoussam,16032026,HUAWEI,0,0,0,0,0,6.859399604282644,17.20580229352159,0,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Nsimalen,CTR_010,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,13.340259118767891,16.323505523066927,INC-20260314-00009031..2026-03-15 09:15:53..The Optim Link Radio Nkolnda_Nsimalen is cut so please to involve the Powerco..GE Fault..user:OCM_NOC.IHS,Optim Radio link Nkolnda–Nsimalen cut,Involve PowerCo to inspect and repair the link,,IHS,Ongoing
Briqueterie,CTR_321,IHS,Grid-Lithium,CENTRE,Yaounde,16032026,ZTE,0,0,0.9247002850804027,0,0,5.781988128479357,16.283827687336462,"16.03.26; Grid outage, no space to deploy MDG // awaiting grid return..INC-20260315-00000439..Others","Grid outage, no space to deploy MDG",Awaiting Grid return,,IHS,Ongoing
Ngd-Burkina-II-IHS,ADM_101,IHS,Grid-Gen,ADAMAOUA,Ngaoundere,16032026,HUAWEI,0,0,0,0,0,13.929042346440005,15.919702597334176,"15/03/2026 
The FME should check connectivity between the ODU 3.1 and MPTACC at NGD-Burkina..15/03/2026 
The FME should check connectivity between the ODU 3.1 and MPTACC at NGD-Burkina",Connectivity issue between ODU 3.1 and MPTACC at NGD-Burkina,FME to check connectivity between ODU 3.1 and MPTACC,,GNOC,Ongoing
Ekounou-II,CTR_719,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,6.768738768007774,8.839962038061454,0,0,0,29.066237289921503,14.224751066856328,"14/03/2026 ODU UBT-T 3DB29218ABAF06 faulty expedition en cours Douala vers YDE ETD=15/03/2026
14/03/2026 CTR_719_Z_Ekounou-II; Need FME on site to check antenna chain of ODU 3.1 3DB29218ABAF06
14/03/2026 Power resolu mais stade abega down 
14/03/2026 Camusat: technicein sur site ..14/03/2026 ODU UBT-T 3DB29218ABAF06 faulty expedition en cours Douala vers YDE ETD=15/03/2026
14/03/2026 CTR_719_Z_Ekounou-II; Need FME on site to check antenna chain of ODU 3.1 3DB29218ABAF06
14/03/2026 Power resolu mais stade abega down 
14/03/2026 Camusat: technicein sur site ",ODU UBT-T 3DB29218ABAF06 faulty,ODU shipment ongoing from Douala to Yaoundé,,GNOC,Ongoing
Denver2,LIT_486,IHS,GridOnly,LITTORAL,Douala,16032026,ZTE,0,0,0,0,0,1.487177967441125,14.224751066856328,"15/03/2026 IHS feedback : Grid only, No space // Awaiting grid return..15/03/2026 : site down ..15/03/2026 : site down ..15/03/2026 IHS feedback : Grid only, No space // Awaiting grid return","Grid only, grid Outage, No space",Awaiting Grid return,,IHS,Ongoing
Croix-Rouge-Yde,CTR_759,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,12.572605500237083,14.224751066856328,"15/03/2026 Grid Only Site/ pas de manque secteur pas d'accès aux équipements toutes les portes sont fermées les dimanches sur ordres du DG de la croix rouge
14/03/2026 en attente de retour camusat power issue ..14/03/2026 : site down..14/03/2026 : site down..15/03/2026 Grid Only Site/ pas de manque secteur pas d'accès aux équipements toutes les portes sont fermées les dimanches sur ordres du DG de la croix rouge
14/03/2026 en attente de retour camusat power issue ",No access to equipments,Restore acces to equipments,,CAMUSAT,Ongoing
Makepe-Conteneur,LIT_730,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,16032026,ZTE,32.91959722880776,3.5759077791241545,2.0976019879528653,0,0,0.8830102031856415,14.149950388985477,15/03/2026 Grid outage. Grid only site / Grid return awaited..15/03/2026 : site down ..15/03/2026 : site down ..site down..15/03/2026 Grid outage. Grid only site / Grid return awaited," Grid only site, Grid outage",Grid return awaited,,CAMUSAT,Ongoing
Pitoa-II,NRD_183,CAMUSAT,Hybrid Solar - S1,NORD,Garoua,16032026,HUAWEI,0,0,0,0,0,7.231646851529892,12.551293984042522,15/03/2026: Power instability || Mail sent to camusat..15/03/2026: Power instability || Mail sent to camusat,Power instability,Awaiting Camusat's return,,Camusat,Ongoing
ETOUDI-NEW,CTR_917,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,16032026,ZTE,5.434198818701743,0,2.325058977,0,0,9.211678784047207,10.218588471512447,0,Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Mankouotmbou,OST_245,CAMUSAT,Hybrid Solar - S3,OUEST,Mankouotmbou,16032026,NOKIA,0,0,0.073410399,0,0,2.1686708638463026,9.481905151,"16.03.26; ODU 3DB20858AC faulty and not available
15/03/2026 FME sur site travaux en cours 
Besoin d'un fme sur site de MASSANGAM pour verifier le status de l ODU 5/1 & 5/2..15/03/2026 FME sur site travaux en cours 
Besoin d'un fme sur site de MASSANGAM pour verifier le status de l ODU 5/1 & 5/2",ODU 3DB20858AC faulty and not available,Replace ODU,,GNOC,Ongoing
Bfsam-Toket,OST_045,IHS,Grid-Gen,OUEST,Bafoussam,16032026,HUAWEI,0,0,0,0,0,5.228510674417107,9.457044764062308,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Bfsam-Stade,OST_110,IHS,GridOnly,OUEST,Bafoussam,16032026,HUAWEI,0,0,0,0,0,2.4168905747853118,8.021307126,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Anguissa-IHS,CTR_478,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,18.70957214524466,7.923749773164977,Impacted by labogenie..Impacted by labogenie,Impacted by labogenie. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Foumban-Njinka,OST_101,IHS,Grid-Gen,OUEST,Foumban,16032026,HUAWEI,4.741583689,1.867455906198596,0,0,0,1.9780379794999678,4.741583689,14/03/2026 : Swape en cours ,Swap en cours,Swap en cours,,BO RAN,Ongoing
Dschang-Vallee,OST_096,IHS,Grid-Gen,OUEST,Dschang,16032026,HUAWEI,3.076267056530215,2.4853984101060127,1.9552630115495613,0,0,0.040336389,3.7560403971222684,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Nkoulou-carriere,CTR_897,CAMUSAT,,CENTRE,Yaounde,16032026,ZTE,2.225745482,0,0.3906501530770538,0,0,2.775582600144004,3.718978481405384,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Mile16-Buea-HIS,SUO_243,IHS,Grid-Gen,SUD-OUEST,Buea,16032026,HUAWEI,0,0,9.497436032523753,0,0,0.008048985,3.401080173740992,INC-20260315-00014316..impacted by Signal Hill Buea ..MW Link Down,Impacted by SUO_023_H_Buea-Signal-Hill. Need BO TX analysis,Awaiting BO TX analysis,,BO TX,Ongoing
Ondoa-Otoa-IHS,CTR_622,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0,0,0,1.5578443941017044,2.791241533931592,"15/03/2026 : FME active 
14/03/2026 : Check RRU 83..15/03/2026 : FME active || Intervention en cours || 
14/03/2026 : Check RRU 83..INC-20260315-00009195..site went down because fme kenfack (693932700) of society SNEF was on site for SWAP MWALCORAGE //End of work..site went down because fme kenfack (693932700) of society SNEF was on site for SWAP MWALCORAGE //End of work..GE Fault",RRU 83 issue,check and repair RRU,,GNOC,Obs
Crf-Nkomo-IHS,CTR_554,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,0,0.41247387738615787,0,0,1.111875764653542,2.157402285326263,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Messondo,LIT_134,CAMUSAT,HGB,LITTORAL,Messondo,16032026,NOKIA,0.539263679,0,0.035250894169023064,0,0,1.2686846202928075,1.960494851576723,14/03/2026 : nee d BO RAN analysis..14/03/2026 : nee d BO RAN analysis,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Newb-Srce-Quartier,LIT_095,IHS,GridOnly,LITTORAL,Douala,16032026,ZTE,0,4.014595736086965,2.8646702257813357,0,0,0.5712949791897171,1.7369891821646208,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Biteng-OKUI,CTR_705,CAMUSAT,Good Grid + GE,CENTRE,Yaounde,16032026,ZTE,0.8395822723308105,0,0.2496648695479107,0,0,1.9520800039805888,1.054106006591387,"INC-20260315-00005451..Trafic basculé sur AOF après son rétablissement. 
Reset logique effectué sur le lien FH par le BO.
Statut : Alarme acquittée, lien FH sous observation..MW Link Down.. Alarme LOS sur lien FH.",LOS alarm on MW (FH) link,up after raffic switched to AOF,,GNOC,Obs
Mvan-MRS-IHS,CTR_487,IHS,Grid-Gen,CENTRE,Yaounde,16032026,ZTE,0,2.184037107282721,0.4132970689988243,0,0,7.046666549590526,1.0372580182521698,0,Need Bo Ran Analysis,Awaiting BO RAN analysis,,BO RAN,Ongoing
Ndokoti-Carrefour-MTN,LIT_684,,,LITTORAL,Douala,11032026,ZTE,29.960680709949717,29.921222391982624,29.943411979230692,29.71438177944026,30.012834471898795,29.890069162729983,30.021139560613246,10/03/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM ..site down..site down..site down..09/05/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM ..09/05/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM ..09/05/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM ..INC-20260309-00010333..2026-03-09 20:37:27..09/05/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM..power issu coupure d'électricité dans la zone en attente du retour secteur site Grid Only ..Others,Grid instability causing power issue on site,Escalate to MTN and OCM for grid stabilization,,MTN,ONGOING
Marche-Congo,LIT_547,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,11032026,ZTE,26.705634728295546,26.573503327889302,29.308841004747443,31.29783657926932,34.15809815663616,38.82259452,29.428039150261377,Power status check ongoing..Power status check ongoing..INC-20260309-00009057..2026-03-09 17:48:45..Grid outage gen cannot be started at this time due to noise disturbance /The gen will be started in the morning..Others,Grid outage; generator cannot be started due to noise disturbance,Restore power supply and confirm site restoration,,CAMUSAT,obs
Oyomabang-marche,CTR_718,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,11032026,ZTE,0.4953235399141836,1.6364500465377658,9.647732527849488,28.65043405979078,14.224751066856328,14.224751066856328,28.919142095311685,"07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to C
AMUSAT..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to C
AMUSAT..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to C
AMUSAT..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to C
AMUSAT","Grid outage, grid only",Grid restoration awaited,,CELLDOWN,Ongoing
Old-Airport-IHS,LIT_122,IHS,Grid-Lithium,LITTORAL,Douala,11032026,ZTE,3.5812676711799516,0,2.745344028238764,8.426664969,9.483167378,25.940066528516823,25.547385836128527,"site down..site down..INC-20260310-00015936..Grid only, No space // Awaiting grid return..Grid return..Others","Grid only, No space",Awaiting grid return,,IHS,ONGOING
GP-Etoudi,CTR_735,CAMUSAT,Good Grid no GE - 12h,CENTRE,Yaounde,11032026,ZTE,6.318727353084077,9.079949832873808,14.78600310837153,15.18483029813439,12.386637368362516,17.46007703610043,24.95558423920997,"Power status check ongoing..site down..Power status check ongoing..INC-20260310-00003985..2026-03-10 09:24:54..Grid outage, Grid only site / Grid return awaited..MW Link Down","Site down, Grid outage, grid only",Grid restoration awaited,,CAMUSAT,Ongoing
Carrefour-Diderot,CTR_841,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,11032026,ZTE,0,0.048202442,0,32.47128707655024,22.711563903084365,0,24.85608781295915,"10.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)..site down..site down..site down..10.03.26; Grid outage, Grid only site / Grid return awaited..10.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)..INC-20260310-00000862..2026-03-10 16:59:03..Grid outage, Grid only site / Grid return awaited (escalated to L3)..Others","Grid outage, grid only",Grid return awaited (escalated to L3),,CAMUSAT,Ongoing
Marche-Central-Bonawon-New,LIT_740,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,11032026,ZTE,27.309089059820053,19.080063250384885,21.06223548109513,29.251327350742553,24.709834103108957,27.40648177417183,23.199936047158268,"Grid outage, awaiting grid..Power status check ongoing..Power status check ongoing..INC-20260310-00004828..2026-03-10 10:42:53..GE Fault","Impacted by LIT_547_Z_Marche-Congo(LIT-547).Site down, Grid outage, grid only",Grid restoration awaited,,CAMUSAT,Ongoing
Buea-Bakwere-Town-MTN,SUO_222,MTN sharing,,SUD-OUEST,Buea,11032026,HUAWEI,21.29346085851933,20.217549420765792,26.746282100814263,23.033907445457153,23.937515732106384,28.094852893829497,22.84133548753432,10/03/2026 This is a grid site. Grid is not stable in the area escalade L5 MTN et OCM ..Power status check ongoing..Power status check ongoing..Power status check ongoing,Grid instability causing power issue on site,Escalate to MTN and OCM (L5),,MTN,ONGOING
Hilton,CTR_702,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,11032026,ZTE,0,0.29986126477354536,0,0,0,9.724929607970543,22.55784658927934,"11.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)
10.02.26: Camusat; Grid only site / grid return awaited..Power status check ongoing..10.02.26; Camusat; Grid only site / grid return awaited",Grid only site,grid return awaited,,CAMUSAT,ONGOING
Garoua-Camp-Chinois-II,NRD_163,CAMUSAT,Medium Grid + GE,NORD,Garoua,11032026,HUAWEI,10.492583226501354,7.024422082901615,8.695354711436583,8.823315274338666,20.86885862470658,6.612003084956301,20.783649146222242,Power status check ongoing..Power status check ongoing..Impacted by NRD_073_H_Garoua-Camp-Chinois-IHS..INC-20260310-00012649..2026-03-10 21:50:10..FME activé..Auto TT closure RCA..MW Link Down,Impacted by NRD_073_H_Garoua-Camp-Chinois-HIS. Faulty FSMF board,"Deliver new FSMF to site, replace faulty board,",ETA=13.03.26,GNOC,Ongoing
Garoua-Camp-Chinois-IHS,NRD_073,IHS,Grid-Gen,NORD,Garoua,11032026,HUAWEI,10.484698880166716,6.984414970526081,8.722904190740449,8.792820598376155,20.869736695760086,6.5088846156097615,20.733489337290507,"Whatsapp : Retour BO :The FME should reset or replace the UBT-T 5.2 at GAROUA-ORANGE
Power status check ongoing..Power status check ongoing..Power status check ongoing",Faulty FSMF board,"Deliver new FSMF to site, replace faulty board,",ETA=13.03.26,GNOC,Ongoing
Makepe-Bloc-E,LIT_613,CAMUSAT,Good Grid no GE - 8h,LITTORAL,Douala,11032026,ZTE,6.995262806666315,12.541031528604629,11.039676372278711,2.0943641009430483,21.47081291818134,21.38300581283037,20.20659182574387,"11.03.26; Grid outage, Grid only site / Grid return awaited..
09/03/2026 : need BO RAN analysis || power issue || mail sent to camusat || délestages continue dans cette zone, le site est Grid only. Chaque 4H nous procédons à la vérification de la continuité...10/03/2026 : site down
09/03/2026 : need BO RAN analysis || power issue || mail sent to camusat || délestages continue dans cette zone, le site est Grid only. Chaque 4H nous procédons à la vérification de la continuité...10/03/2026 : site down
09/03/2026 : need BO RAN analysis || power issue || mail sent to camusat || délestages continue dans cette zone, le site est Grid only. Chaque 4H nous procédons à la vérification de la continuité...Power status check ongoing..10.03.26; Power alarms; Camusat feedback awaiting..INC-20260310-00004582..2026-03-10 14:03:12..Grid outage, Grid only site / Grid return ..MW Link Down",Power Issue,Solve Power Issue on site,,CAMUSAT,ONGOING
Institute-Samba-New,CTR_868,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,11032026,ZTE,24.466205972053924,0.3103249448278688,18.79878782291063,17.347574182369506,20.99467888941573,16.76237641149922,19.91307828296132,"10.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to CAMUSAT ..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to CAMUSAT ..07/03/2026 : Grid outage, Grid only site // Grid restoration awaited.
06/03/2026 : power issue || mail send to CAMUSAT ..Power status check ongoing..10.03.26; Grid outage, Grid only site / Grid return awaited..10.03.26; Grid outage, Grid only site / Grid return awaited (escalated to L3)..INC-20260310-00003575..2026-03-10 16:58:07..grid outage grid only site / awaiting grid return (escalated to L3)..grid outage grid only site / awaiting grid return..Coupure Secteur..grid outage grid only site / awaiting grid return","Grid outage, Grid only site",Grid restoration awaited,,CAMUSAT,Ongoing
Emombo-2eme-Crf,CTR_558,CAMUSAT,Good Grid no GE - 8h,CENTRE,Yaounde,11032026,ZTE,0,0.3771498106293431,0.11572244759379273,0,0,3.0907552289131233,19.790733716172312,"10.03.26; Grid outage, Grid only site / Grid return awaited, escalated to L3
09/03/2026 Power issue camusat activé..site down..site down..10.03.26; Grid outage, Grid only site / Grid return awaited, escalated to L3
09/03/2026 Power issue camusat activé..INC-20260309-00012027..MW Link Down","Site down, Grid outage, grid only",Grid restoration awaited,,CAMUSAT,Ongoing
